Date,d15min,d30min,d45min,d1h,d2h,d3h,d4h,d6h,d8h,d12h,d24h
2017-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-31,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0
2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2017-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-03,14.0,24.0,32.0,39.0,57.0,87.0,98.0,144.0,156.0,225.0,236.0
2017-09-04,7.0,13.0,16.0,16.0,16.0,16.0,16.0,26.0,72.0,129.0,236.0
2017-09-05,4.0,4.0,4.0,4.0,6.0,6.0,16.0,16.0,18.0,22.0,22.0
2017-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2017-09-07,59.0,94.0,109.0,124.0,128.0,128.0,128.0,133.0,138.0,153.0,167.0
2017-09-08,3.0,3.0,3.0,3.0,4.0,7.0,7.0,7.0,10.0,14.0,167.0
2017-09-09,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0
2017-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2017-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-16,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2017-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2017-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-27,35.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2017-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0
2017-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-05,0.0,0.0,0.0,0.0,0.0,0.0,21.0,42.0,47.0,47.0,47.0
2017-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-07,10.0,17.0,24.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
2017-10-08,11.0,21.0,29.0,38.0,49.0,53.0,53.0,53.0,53.0,53.0,84.0
2017-10-09,26.0,40.0,56.0,72.0,132.0,202.0,244.0,276.0,278.0,280.0,280.0
2017-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,175.0,280.0
2017-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-15,20.0,23.0,24.0,31.0,46.0,47.0,49.0,54.0,54.0,54.0,93.0
2017-10-16,0.0,0.0,0.0,0.0,0.0,12.0,16.0,39.0,39.0,39.0,93.0
2017-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-24,50.0,84.0,114.0,139.0,164.0,271.0,291.0,299.0,299.0,299.0,299.0
2017-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,147.0,299.0,299.0
2017-10-26,4.0,8.0,11.0,13.0,18.0,18.0,18.0,24.0,24.0,24.0,24.0
2017-10-27,0.0,0.0,0.0,0.0,5.0,18.0,18.0,21.0,24.0,24.0,24.0
2017-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-29,14.0,25.0,36.0,46.0,78.0,100.0,115.0,137.0,139.0,165.0,223.0
2017-10-30,6.0,11.0,15.0,17.0,28.0,69.0,100.0,134.0,160.0,170.0,254.0
2017-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2018-05-03,21.0,42.0,52.0,58.0,80.0,94.0,106.0,110.0,110.0,126.0,126.0
2018-05-04,31.0,31.0,31.0,31.0,36.0,36.0,38.0,46.0,46.0,110.0,126.0
2018-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,46.0,46.0
2018-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-15,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2018-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2018-05-20,45.0,56.0,66.0,73.0,78.0,82.0,90.0,90.0,90.0,113.0,148.0
2018-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
2018-05-22,7.0,11.0,13.0,13.0,13.0,13.0,13.0,20.0,20.0,20.0,20.0
2018-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,20.0,20.0
2018-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-26,44.0,51.0,57.0,57.0,57.0,69.0,74.0,76.0,76.0,79.0,79.0
2018-05-27,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,79.0
2018-05-28,9.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
2018-05-29,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
2018-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-04,13.0,17.0,23.0,28.0,42.0,66.0,77.0,106.0,142.0,210.0,260.0
2018-06-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,19.0,44.0,254.0
2018-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13,8.0,11.0,18.0,18.0,20.0,30.0,32.0,32.0,32.0,32.0,32.0
2018-06-14,19.0,30.0,36.0,41.0,81.0,84.0,84.0,84.0,84.0,113.0,133.0
2018-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,101.0
2018-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-18,53.0,90.0,95.0,95.0,97.0,97.0,123.0,125.0,125.0,184.0,210.0
2018-06-19,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,26.0,26.0,210.0
2018-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-23,8.0,11.0,13.0,13.0,18.0,18.0,18.0,20.0,20.0,20.0,22.0
2018-06-24,9.0,16.0,20.0,20.0,25.0,30.0,30.0,35.0,48.0,48.0,71.0
2018-06-25,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,20.0,28.0,56.0
2018-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-27,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2018-06-28,3.0,6.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
2018-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2018-06-30,48.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
2018-07-01,0.0,0.0,0.0,0.0,11.0,59.0,59.0,59.0,59.0,59.0,59.0
2018-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-17,128.0,164.0,250.0,303.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
2018-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0
2018-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-22,6.0,9.0,14.0,18.0,28.0,34.0,34.0,34.0,34.0,34.0,34.0
2018-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,34.0
2018-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25,89.0,137.0,162.0,169.0,210.0,227.0,248.0,268.0,268.0,281.0,289.0
2018-07-26,86.0,153.0,216.0,222.0,230.0,230.0,230.0,230.0,239.0,271.0,507.0
2018-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,266.0
2018-07-28,12.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
2018-07-29,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,14.0,14.0,14.0
2018-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,23.0,30.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
2018-08-02,3.0,3.0,3.0,3.0,33.0,33.0,36.0,36.0,36.0,36.0,36.0
2018-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2018-08-04,5.0,10.0,13.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
2018-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0
2018-08-06,39.0,76.0,79.0,79.0,79.0,79.0,89.0,89.0,89.0,89.0,89.0
2018-08-07,4.0,7.0,7.0,7.0,9.0,10.0,10.0,89.0,89.0,89.0,98.0
2018-08-08,7.0,12.0,16.0,19.0,22.0,33.0,35.0,35.0,35.0,35.0,35.0
2018-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-14,39.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
2018-08-15,6.0,42.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
2018-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-17,5.0,9.0,11.0,13.0,24.0,26.0,26.0,26.0,26.0,26.0,26.0
2018-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0
2018-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-21,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-08-22,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0
2018-08-23,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0
2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2018-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26,67.0,107.0,107.0,107.0,107.0,107.0,107.0,136.0,153.0,153.0,156.0
2018-08-27,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,109.0,109.0,158.0
2018-08-28,44.0,44.0,44.0,44.0,58.0,58.0,58.0,58.0,58.0,58.0,89.0
2018-08-29,10.0,10.0,10.0,13.0,13.0,13.0,13.0,13.0,13.0,60.0,83.0
2018-08-30,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,13.0,15.0
2018-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2018-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-02,32.0,57.0,69.0,69.0,84.0,89.0,89.0,89.0,96.0,96.0,96.0
2018-09-03,29.0,33.0,33.0,33.0,33.0,33.0,39.0,39.0,39.0,39.0,102.0
2018-09-04,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,35.0,41.0
2018-09-05,5.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2018-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2018-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-10,31.0,50.0,69.0,78.0,103.0,110.0,114.0,114.0,114.0,114.0,114.0
2018-09-11,26.0,38.0,60.0,70.0,95.0,114.0,177.0,219.0,225.0,238.0,242.0
2018-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
2018-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-18,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-09-19,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2018-09-21,68.0,103.0,112.0,144.0,149.0,149.0,149.0,180.0,180.0,257.0,329.0
2018-09-22,2.0,2.0,2.0,2.0,2.0,4.0,112.0,149.0,149.0,153.0,333.0
2018-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2018-09-24,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-09-25,10.0,17.0,17.0,21.0,25.0,28.0,32.0,38.0,38.0,38.0,38.0
2018-09-26,12.0,20.0,26.0,26.0,26.0,26.0,28.0,28.0,28.0,35.0,50.0
2018-09-27,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,26.0,28.0,40.0
2018-09-28,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2018-09-29,2.0,4.0,4.0,6.0,8.0,8.0,11.0,11.0,13.0,13.0,15.0
2018-09-30,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,14.0
2018-10-01,3.0,3.0,5.0,5.0,7.0,9.0,9.0,11.0,11.0,11.0,13.0
2018-10-02,6.0,11.0,15.0,19.0,33.0,40.0,48.0,66.0,78.0,78.0,80.0
2018-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
2018-10-04,6.0,9.0,11.0,11.0,16.0,16.0,16.0,18.0,20.0,20.0,20.0
2018-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0
2018-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-08,36.0,45.0,64.0,77.0,108.0,117.0,122.0,122.0,122.0,122.0,122.0
2018-10-09,42.0,49.0,55.0,55.0,55.0,55.0,57.0,97.0,163.0,179.0,179.0
2018-10-10,12.0,18.0,21.0,24.0,39.0,39.0,39.0,45.0,45.0,45.0,51.0
2018-10-11,16.0,27.0,34.0,38.0,48.0,53.0,57.0,65.0,68.0,71.0,73.0
2018-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,71.0
2018-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-14,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-10-15,11.0,16.0,20.0,20.0,25.0,32.0,34.0,38.0,41.0,41.0,41.0
2018-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2018-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2018-10-28,10.0,14.0,22.0,29.0,39.0,45.0,48.0,76.0,92.0,100.0,141.0
2018-10-29,3.0,3.0,5.0,5.0,7.0,7.0,9.0,9.0,11.0,11.0,55.0
2018-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0
2018-10-31,5.0,9.0,14.0,18.0,29.0,39.0,47.0,68.0,79.0,81.0,83.0
2019-05-01,6.0,11.0,16.0,22.0,36.0,41.0,48.0,48.0,48.0,48.0,48.0
2019-05-02,3.0,6.0,9.0,10.0,16.0,33.0,49.0,59.0,61.0,61.0,61.0
2019-05-03,5.0,9.0,12.0,15.0,24.0,31.0,31.0,31.0,31.0,31.0,31.0
2019-05-04,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,33.0
2019-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2019-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-09,15.0,24.0,38.0,47.0,76.0,84.0,84.0,84.0,84.0,84.0,84.0
2019-05-10,16.0,31.0,45.0,53.0,95.0,131.0,153.0,163.0,210.0,286.0,372.0
2019-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,285.0
2019-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-13,5.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
2019-05-14,6.0,11.0,16.0,18.0,32.0,45.0,56.0,78.0,90.0,93.0,113.0
2019-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,104.0
2019-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-17,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2019-05-18,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0
2019-05-19,12.0,22.0,33.0,40.0,46.0,48.0,48.0,48.0,48.0,55.0,57.0
2019-05-20,33.0,42.0,51.0,51.0,53.0,53.0,53.0,56.0,62.0,62.0,110.0
2019-05-21,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,53.0
2019-05-22,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0
2019-05-23,28.0,53.0,64.0,71.0,99.0,120.0,140.0,146.0,157.0,157.0,157.0
2019-05-24,3.0,6.0,6.0,6.0,11.0,17.0,17.0,111.0,157.0,168.0,171.0
2019-05-25,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14.0
2019-05-26,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0
2019-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2019-05-28,5.0,7.0,9.0,11.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
2019-05-29,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,15.0,17.0
2019-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-02,9.0,17.0,24.0,31.0,53.0,59.0,59.0,63.0,66.0,66.0,66.0
2019-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,66.0
2019-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-10,5.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
2019-06-11,49.0,74.0,102.0,126.0,153.0,172.0,198.0,219.0,238.0,243.0,243.0
2019-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0
2019-06-13,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
2019-06-14,13.0,19.0,22.0,25.0,47.0,57.0,57.0,59.0,59.0,65.0,67.0
2019-06-15,8.0,16.0,23.0,31.0,41.0,48.0,48.0,53.0,53.0,55.0,59.0
2019-06-16,0.0,0.0,0.0,0.0,0.0,0.0,15.0,48.0,51.0,53.0,55.0
